id,name,institutions,url
81409595451,Margaret H Dunham,"['Southern Methodist University', 'University of Virginia']",https://dl.acm.org/profile/81409595451
81502758188,Liang Gou,"['Bosch Research and Technology Center', 'Visa Inc.', 'IBM Research - Almaden', 'Pennsylvania State University']",https://dl.acm.org/profile/81502758188
81351599219,Fang You,['Sun Yat-Sen University'],https://dl.acm.org/profile/81351599219
81487643456,Jun Guo,['Sun Yat-Sen University'],https://dl.acm.org/profile/81487643456
81487650203,Luqi Wu,['Sun Yat-Sen University'],https://dl.acm.org/profile/81487650203
81100482168,SuTe Lei,['The University of Texas at Dallas'],https://dl.acm.org/profile/81100482168
81332504463,James D Hollan,"['University of California, San Diego', 'University of Maryland, College Park (UMD)', '+ 4']",https://dl.acm.org/profile/81332504463
81100083927,Ben Bederson,"['University of Maryland, College Park (UMD)', 'RISE, Swedish Institute of Computer Science', '+ 3']",https://dl.acm.org/profile/81100083927
81100495902,CÉcile Laurance Paris,"['CSIRO Data61', 'Macquarie University', 'Commonwealth Scientific and Industrial Research Organization', '+ 6']",https://dl.acm.org/profile/81100495902
81100549711,Shengfeng Qin,"['Northumbria University', 'Brunel University London']",https://dl.acm.org/profile/81100549711
81470646542,Shaorong Wang,['Peking University'],https://dl.acm.org/profile/81470646542
99659385433,Yisong Chen,['Peking University'],https://dl.acm.org/profile/99659385433
81100213064,Guoping Wang,"['Peking University', 'Central China Normal University']",https://dl.acm.org/profile/81100213064
81470649191,Miaomiao Li,['Shandong University'],https://dl.acm.org/profile/81470649191
99659592332,Yan Huang,['Shandong University'],https://dl.acm.org/profile/99659592332
81470648115,Shenfang Li,['Shandong University'],https://dl.acm.org/profile/81470648115
81470641837,Ye Yuan,['Beijing Normal University'],https://dl.acm.org/profile/81470641837
81440595151,Zhongke Wu,"['Beijing Normal University', 'Ministry of Education China', 'Nanyang Technological University']",https://dl.acm.org/profile/81440595151
81470647974,Jing Zhao,[],https://dl.acm.org/profile/81470647974
i2sheng,Sheng Li,['Peking University'],
81456623039,Lei Tang,['Shandong University'],https://dl.acm.org/profile/81456623039
81460647035,Xueqing Li,['Shandong University'],https://dl.acm.org/profile/81460647035
99659630057,Wenjing Qi,['Shandong University'],https://dl.acm.org/profile/99659630057
81314488396,Anh Dang,['Dalhousie University'],https://dl.acm.org/profile/81314488396
81470649413,Jiayao Chen,['Shandong University'],https://dl.acm.org/profile/81470649413
99659399355,Xueqing Li,['Shandong University'],https://dl.acm.org/profile/99659399355
81470641040,Jingzhao Yang,['Shandong University'],https://dl.acm.org/profile/81470641040
81440610062,J Joshua Thomas,['UOW Malaysia KDU College'],https://dl.acm.org/profile/81440610062
