author_id,author_name,coauthor_id,coauthor_name,value,is_vinci
99659289556,Yaru Du,99659290545,Hong Yin,1,True
81100220966,Changbo Wang,99659290545,Hong Yin,1,True
99658761360,Chenhui Li,99659290545,Hong Yin,1,True
99659493271,Liang Zhou,81100214723,Daniel Weiskopf,1,True
81331488994,Michael Burch,81490688158,Hansjörg Schmauder,1,True
99659256604,Xiaoyu Wang,99659194249,Yufeng Liu,1,True
99659256604,Xiaoyu Wang,99658620368,Jie Li,1,True
99659256604,Xiaoyu Wang,81350576955,K. Zhang,1,True
99659194249,Yufeng Liu,99658620368,Jie Li,1,True
99659194249,Yufeng Liu,81350576955,K. Zhang,1,True
99658620368,Jie Li,81350576955,K. Zhang,3,True
99659291201,Daniil Rodin,81100400502,Gershon Elber,1,True
99659292007,Mehmood Ghaffar,99659292087,Niklas Biere,1,True
99659292007,Mehmood Ghaffar,99659290368,Daniel Jäger,1,True
99659292007,Mehmood Ghaffar,81100141840,Karsten Klein,1,True
99659292007,Mehmood Ghaffar,81100087062,Falk Schreiber,1,True
99659292007,Mehmood Ghaffar,99659291490,Olaf Kruse,1,True
99659292007,Mehmood Ghaffar,99658771476,Björn Sommer,1,True
99659292087,Niklas Biere,99659290368,Daniel Jäger,1,True
99659292087,Niklas Biere,81100141840,Karsten Klein,1,True
99659292087,Niklas Biere,81100087062,Falk Schreiber,1,True
99659292087,Niklas Biere,99659291490,Olaf Kruse,1,True
99659292087,Niklas Biere,99658771476,Björn Sommer,1,True
99659290368,Daniel Jäger,81100141840,Karsten Klein,1,True
99659290368,Daniel Jäger,81100087062,Falk Schreiber,1,True
99659290368,Daniel Jäger,99659291490,Olaf Kruse,1,True
99659290368,Daniel Jäger,99658771476,Björn Sommer,1,True
81100141840,Karsten Klein,81100087062,Falk Schreiber,1,True
81100141840,Karsten Klein,99659291490,Olaf Kruse,1,True
81100141840,Karsten Klein,99658771476,Björn Sommer,1,True
81100087062,Falk Schreiber,99659291490,Olaf Kruse,1,True
81100087062,Falk Schreiber,99658771476,Björn Sommer,1,True
99659291490,Olaf Kruse,99658771476,Björn Sommer,1,True
99659289305,Luca Marzialetti,99659290958,Massimo Candela,1,True
99659289305,Luca Marzialetti,81100464555,Giuseppe Di Battista,1,True
99659290958,Massimo Candela,81100464555,Giuseppe Di Battista,1,True
81331488994,Michael Burch,99659291294,Gerald Baulig,1,True
81331488994,Michael Burch,99659292088,Tobias Boley,1,True
81331488994,Michael Burch,99659290889,Arjana Mehmeti,1,True
81331488994,Michael Burch,99659291964,Dina Kurbanismailova,1,True
81331488994,Michael Burch,99659291329,Marc Roswag,1,True
81331488994,Michael Burch,99659292148,Oliver Streicher,1,True
81331488994,Michael Burch,99659289339,Steffen Wittig,1,True
81331488994,Michael Burch,81466647554,Uwe Kloos,2,True
99659291294,Gerald Baulig,99659292088,Tobias Boley,1,True
99659291294,Gerald Baulig,99659290889,Arjana Mehmeti,1,True
99659291294,Gerald Baulig,99659291964,Dina Kurbanismailova,1,True
