author_id,author_name,author2_id,author2_name,paper_doi,date
99658640097,Corneel Vandelanotte,99658640097,Corneel Vandelanotte,10.1145/2636240.2636842,2014
99658640097,Corneel Vandelanotte,99658642637,Mitch J Duncan,10.1145/2636240.2636842,2014
99658640097,Corneel Vandelanotte,99658641098,Cristina M Caperchione,10.1145/2636240.2636842,2014
99658640097,Corneel Vandelanotte,99658640509,Richard R Rosenkranz,10.1145/2636240.2636842,2014
99658640097,Corneel Vandelanotte,99658641075,Anetta Van Itallie,10.1145/2636240.2636842,2014
99658640097,Corneel Vandelanotte,99658639143,W Kerry Mummery,10.1145/2636240.2636842,2014
99658642637,Mitch J Duncan,99658642637,Mitch J Duncan,10.1145/2636240.2636842,2014
99658642637,Mitch J Duncan,99658641098,Cristina M Caperchione,10.1145/2636240.2636842,2014
99658642637,Mitch J Duncan,99658640509,Richard R Rosenkranz,10.1145/2636240.2636842,2014
99658642637,Mitch J Duncan,99658641075,Anetta Van Itallie,10.1145/2636240.2636842,2014
99658642637,Mitch J Duncan,99658639143,W Kerry Mummery,10.1145/2636240.2636842,2014
99658641098,Cristina M Caperchione,99658641098,Cristina M Caperchione,10.1145/2636240.2636842,2014
99658641098,Cristina M Caperchione,99658640509,Richard R Rosenkranz,10.1145/2636240.2636842,2014
99658641098,Cristina M Caperchione,99658641075,Anetta Van Itallie,10.1145/2636240.2636842,2014
99658641098,Cristina M Caperchione,99658639143,W Kerry Mummery,10.1145/2636240.2636842,2014
99658640509,Richard R Rosenkranz,99658640509,Richard R Rosenkranz,10.1145/2636240.2636842,2014
99658640509,Richard R Rosenkranz,99658641075,Anetta Van Itallie,10.1145/2636240.2636842,2014
99658640509,Richard R Rosenkranz,99658639143,W Kerry Mummery,10.1145/2636240.2636842,2014
99658641075,Anetta Van Itallie,99658641075,Anetta Van Itallie,10.1145/2636240.2636842,2014
99658641075,Anetta Van Itallie,99658639143,W Kerry Mummery,10.1145/2636240.2636842,2014
99658639143,W Kerry Mummery,99658639143,W Kerry Mummery,10.1145/2636240.2636842,2014
99658638828,Isha Singh Jassi,99658638828,Isha Singh Jassi,10.1145/2636240.2636847,2014
99658638828,Isha Singh Jassi,99658638866,S Ruchika,10.1145/2636240.2636847,2014
99658638828,Isha Singh Jassi,99658638735,Susmitha Pulakhandam,10.1145/2636240.2636847,2014
99658638828,Isha Singh Jassi,99658639930,Subhayan Mukherjee,10.1145/2636240.2636847,2014
99658638828,Isha Singh Jassi,99658639596,T S Ashwin,10.1145/2636240.2636847,2014
99658638828,Isha Singh Jassi,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636847,2014
99658638866,S Ruchika,99658638866,S Ruchika,10.1145/2636240.2636847,2014
99658638866,S Ruchika,99658638735,Susmitha Pulakhandam,10.1145/2636240.2636847,2014
99658638866,S Ruchika,99658639930,Subhayan Mukherjee,10.1145/2636240.2636847,2014
99658638866,S Ruchika,99658639596,T S Ashwin,10.1145/2636240.2636847,2014
99658638866,S Ruchika,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636847,2014
99658638735,Susmitha Pulakhandam,99658638735,Susmitha Pulakhandam,10.1145/2636240.2636847,2014
99658638735,Susmitha Pulakhandam,99658639930,Subhayan Mukherjee,10.1145/2636240.2636847,2014
99658638735,Susmitha Pulakhandam,99658639596,T S Ashwin,10.1145/2636240.2636847,2014
99658638735,Susmitha Pulakhandam,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636847,2014
99658639930,Subhayan Mukherjee,99658639930,Subhayan Mukherjee,10.1145/2636240.2636847,2014
99658639930,Subhayan Mukherjee,99658639596,T S Ashwin,10.1145/2636240.2636847,2014
99658639930,Subhayan Mukherjee,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636847,2014
99658639596,T S Ashwin,99658639596,T S Ashwin,10.1145/2636240.2636847,2014
99658639596,T S Ashwin,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636847,2014
81481646797,Geereddy Ram Mohana Reddy,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636847,2014
99658640683,Mengyao Chen,99658640683,Mengyao Chen,10.1145/2636240.2636857,2014
99658640683,Mengyao Chen,81549576556,Cong Chen,10.1145/2636240.2636857,2014
99658640683,Mengyao Chen,81549254156,Shuqing Liu,10.1145/2636240.2636857,2014
99658640683,Mengyao Chen,81350576955,K. Zhang,10.1145/2636240.2636857,2014
81549576556,Cong Chen,81549576556,Cong Chen,10.1145/2636240.2636857,2014
81549576556,Cong Chen,81549254156,Shuqing Liu,10.1145/2636240.2636857,2014
81549576556,Cong Chen,81350576955,K. Zhang,10.1145/2636240.2636857,2014
81549254156,Shuqing Liu,81549254156,Shuqing Liu,10.1145/2636240.2636857,2014
81549254156,Shuqing Liu,81350576955,K. Zhang,10.1145/2636240.2636857,2014
81350576955,K. Zhang,81350576955,K. Zhang,10.1145/2636240.2636857,2014
84460111757,Xiaofei Guo,84460111757,Xiaofei Guo,10.1145/2636240.2636845,2014
84460111757,Xiaofei Guo,81350597955,Juanzi Li,10.1145/2636240.2636845,2014
84460111757,Xiaofei Guo,99658642128,Ruibing Yang,10.1145/2636240.2636845,2014
84460111757,Xiaofei Guo,99658640108,Xiaoli Ma,10.1145/2636240.2636845,2014
81350597955,Juanzi Li,81350597955,Juanzi Li,10.1145/2636240.2636845,2014
81350597955,Juanzi Li,99658642128,Ruibing Yang,10.1145/2636240.2636845,2014
81350597955,Juanzi Li,99658640108,Xiaoli Ma,10.1145/2636240.2636845,2014
99658642128,Ruibing Yang,99658642128,Ruibing Yang,10.1145/2636240.2636845,2014
99658642128,Ruibing Yang,99658640108,Xiaoli Ma,10.1145/2636240.2636845,2014
99658640108,Xiaoli Ma,99658640108,Xiaoli Ma,10.1145/2636240.2636845,2014
99658641267,Priyamvada Tiwari,99658641267,Priyamvada Tiwari,10.1145/2636240.2636856,2014
99658641267,Priyamvada Tiwari,87958883657,Keyur Sorathia,10.1145/2636240.2636856,2014
87958883657,Keyur Sorathia,87958883657,Keyur Sorathia,10.1145/2636240.2636856,2014
99658635275,Joris Suppers,99658635275,Joris Suppers,10.1145/2636240.2636853,2014
99658635275,Joris Suppers,81100385323,Mark D Apperley,10.1145/2636240.2636853,2014
81100385323,Mark D Apperley,81100385323,Mark D Apperley,10.1145/2636240.2636853,2014
99658638715,Andrew Blake,99658638715,Andrew Blake,10.1145/2636240.2636838,2014
99658638715,Andrew Blake,81339530296,Gem Stapleton,10.1145/2636240.2636838,2014
99658638715,Andrew Blake,81100642599,Peter J Rodgers,10.1145/2636240.2636838,2014
99658638715,Andrew Blake,81548004966,John Howse,10.1145/2636240.2636838,2014
81339530296,Gem Stapleton,81339530296,Gem Stapleton,10.1145/2636240.2636838,2014
81339530296,Gem Stapleton,81100642599,Peter J Rodgers,10.1145/2636240.2636838,2014
81339530296,Gem Stapleton,81548004966,John Howse,10.1145/2636240.2636838,2014
81100642599,Peter J Rodgers,81100642599,Peter J Rodgers,10.1145/2636240.2636838,2014
81100642599,Peter J Rodgers,81548004966,John Howse,10.1145/2636240.2636838,2014
81548004966,John Howse,81548004966,John Howse,10.1145/2636240.2636838,2014
81100080630,Weidong Huang,81100080630,Weidong Huang,10.1145/2636240.2636848,2014
81100080630,Weidong Huang,81464670479,Tomasz P Bednarz,10.1145/2636240.2636848,2014
81464670479,Tomasz P Bednarz,81464670479,Tomasz P Bednarz,10.1145/2636240.2636848,2014
81100515420,Jennifer Seevinck,81100515420,Jennifer Seevinck,10.1145/2636240.2636851,2014
87958859657,Phillip Gough,87958859657,Phillip Gough,10.1145/2636240.2636852,2014
87958859657,Phillip Gough,99658638983,Xavier Ho,10.1145/2636240.2636852,2014
87958859657,Phillip Gough,99658638791,Kate Dunn,10.1145/2636240.2636852,2014
87958859657,Phillip Gough,81464670479,Tomasz P Bednarz,10.1145/2636240.2636852,2014
99658638983,Xavier Ho,99658638983,Xavier Ho,10.1145/2636240.2636852,2014
99658638983,Xavier Ho,99658638791,Kate Dunn,10.1145/2636240.2636852,2014
99658638983,Xavier Ho,81464670479,Tomasz P Bednarz,10.1145/2636240.2636852,2014
99658638791,Kate Dunn,99658638791,Kate Dunn,10.1145/2636240.2636852,2014
99658638791,Kate Dunn,81464670479,Tomasz P Bednarz,10.1145/2636240.2636852,2014
81464670479,Tomasz P Bednarz,81464670479,Tomasz P Bednarz,10.1145/2636240.2636852,2014
81508706255,Ryuya Akase,81508706255,Ryuya Akase,10.1145/2636240.2636849,2014
81508706255,Ryuya Akase,81100385632,Yoshihiro Okada,10.1145/2636240.2636849,2014
81100385632,Yoshihiro Okada,81100385632,Yoshihiro Okada,10.1145/2636240.2636849,2014
81550168756,Ning Li,81550168756,Ning Li,10.1145/2636240.2636862,2014
81550168756,Ning Li,81548917056,Zhifang Jiang,10.1145/2636240.2636862,2014
81550168756,Ning Li,82458926857,Zixiang Liu,10.1145/2636240.2636862,2014
81550168756,Ning Li,99658638818,Haoxin Sun,10.1145/2636240.2636862,2014
81548917056,Zhifang Jiang,81548917056,Zhifang Jiang,10.1145/2636240.2636862,2014
81548917056,Zhifang Jiang,82458926857,Zixiang Liu,10.1145/2636240.2636862,2014
81548917056,Zhifang Jiang,99658638818,Haoxin Sun,10.1145/2636240.2636862,2014
82458926857,Zixiang Liu,82458926857,Zixiang Liu,10.1145/2636240.2636862,2014
82458926857,Zixiang Liu,99658638818,Haoxin Sun,10.1145/2636240.2636862,2014
99658638818,Haoxin Sun,99658638818,Haoxin Sun,10.1145/2636240.2636862,2014
99658641472,Sakib Jalil,99658641472,Sakib Jalil,10.1145/2636240.2636860,2014
99658641472,Sakib Jalil,81333490090,Trina S Myers,10.1145/2636240.2636860,2014
99658641472,Sakib Jalil,81100309773,Ian M Atkinson,10.1145/2636240.2636860,2014
81333490090,Trina S Myers,81333490090,Trina S Myers,10.1145/2636240.2636860,2014
81333490090,Trina S Myers,81100309773,Ian M Atkinson,10.1145/2636240.2636860,2014
81100309773,Ian M Atkinson,81100309773,Ian M Atkinson,10.1145/2636240.2636860,2014
99658637818,Minwook Kim,99658637818,Minwook Kim,10.1145/2636240.2636871,2014
99658637818,Minwook Kim,81430638972,Geoffrey M Draper,10.1145/2636240.2636871,2014
81430638972,Geoffrey M Draper,81430638972,Geoffrey M Draper,10.1145/2636240.2636871,2014
99658637904,Hiba Ahsan,99658637904,Hiba Ahsan,10.1145/2636240.2636863,2014
99658637904,Hiba Ahsan,99658639837,Aarti Prabhu,10.1145/2636240.2636863,2014
99658637904,Hiba Ahsan,99658642946,S D Deeksha,10.1145/2636240.2636863,2014
99658637904,Hiba Ahsan,99658641888,Shridhar G Domanal,10.1145/2636240.2636863,2014
99658637904,Hiba Ahsan,99658639596,T S Ashwin,10.1145/2636240.2636863,2014
99658637904,Hiba Ahsan,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636863,2014
99658639837,Aarti Prabhu,99658639837,Aarti Prabhu,10.1145/2636240.2636863,2014
99658639837,Aarti Prabhu,99658642946,S D Deeksha,10.1145/2636240.2636863,2014
99658639837,Aarti Prabhu,99658641888,Shridhar G Domanal,10.1145/2636240.2636863,2014
99658639837,Aarti Prabhu,99658639596,T S Ashwin,10.1145/2636240.2636863,2014
99658639837,Aarti Prabhu,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636863,2014
99658642946,S D Deeksha,99658642946,S D Deeksha,10.1145/2636240.2636863,2014
99658642946,S D Deeksha,99658641888,Shridhar G Domanal,10.1145/2636240.2636863,2014
99658642946,S D Deeksha,99658639596,T S Ashwin,10.1145/2636240.2636863,2014
99658642946,S D Deeksha,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636863,2014
99658641888,Shridhar G Domanal,99658641888,Shridhar G Domanal,10.1145/2636240.2636863,2014
99658641888,Shridhar G Domanal,99658639596,T S Ashwin,10.1145/2636240.2636863,2014
99658641888,Shridhar G Domanal,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636863,2014
99658639596,T S Ashwin,99658639596,T S Ashwin,10.1145/2636240.2636863,2014
99658639596,T S Ashwin,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636863,2014
81481646797,Geereddy Ram Mohana Reddy,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636863,2014
81550383556,Dylan Mathiesen,81550383556,Dylan Mathiesen,10.1145/2636240.2636865,2014
81550383556,Dylan Mathiesen,81333490090,Trina S Myers,10.1145/2636240.2636865,2014
81550383556,Dylan Mathiesen,81100309773,Ian M Atkinson,10.1145/2636240.2636865,2014
81333490090,Trina S Myers,81333490090,Trina S Myers,10.1145/2636240.2636865,2014
81333490090,Trina S Myers,81100309773,Ian M Atkinson,10.1145/2636240.2636865,2014
81100309773,Ian M Atkinson,81100309773,Ian M Atkinson,10.1145/2636240.2636865,2014
99658639470,Andrew Bennett,99658639470,Andrew Bennett,10.1145/2636240.2636868,2014
99658639470,Andrew Bennett,81100508565,Christopher Lueg,10.1145/2636240.2636868,2014
81100508565,Christopher Lueg,81100508565,Christopher Lueg,10.1145/2636240.2636868,2014
81100333166,Jacob L Cybulski,81100333166,Jacob L Cybulski,10.1145/2636240.2636866,2014
81100333166,Jacob L Cybulski,99658640486,Susan Keller,10.1145/2636240.2636866,2014
81100333166,Jacob L Cybulski,99658641791,Dilal Saundage,10.1145/2636240.2636866,2014
99658640486,Susan Keller,99658640486,Susan Keller,10.1145/2636240.2636866,2014
99658640486,Susan Keller,99658641791,Dilal Saundage,10.1145/2636240.2636866,2014
99658641791,Dilal Saundage,99658641791,Dilal Saundage,10.1145/2636240.2636866,2014
99658637874,Kiho Sakamoto,99658637874,Kiho Sakamoto,10.1145/2636240.2636861,2014
99658637874,Kiho Sakamoto,81100329777,Takayuki Itoh,10.1145/2636240.2636861,2014
81100329777,Takayuki Itoh,81100329777,Takayuki Itoh,10.1145/2636240.2636861,2014
99658637926,Lakkhana Mallikarachchi,99658637926,Lakkhana Mallikarachchi,10.1145/2636240.2636867,2014
99658637926,Lakkhana Mallikarachchi,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636867,2014
81100553482,Anuja T Dharmaratne,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636867,2014
81549490456,Yi Li,81549490456,Yi Li,10.1145/2636240.2636870,2014
81549490456,Yi Li,99658639117,Zhenfeng Wu,10.1145/2636240.2636870,2014
81549490456,Yi Li,99658639236,Ting Sun,10.1145/2636240.2636870,2014
99658639117,Zhenfeng Wu,99658639117,Zhenfeng Wu,10.1145/2636240.2636870,2014
99658639117,Zhenfeng Wu,99658639236,Ting Sun,10.1145/2636240.2636870,2014
99658639236,Ting Sun,99658639236,Ting Sun,10.1145/2636240.2636870,2014
99658641366,Callum Parker,99658641366,Callum Parker,10.1145/2636240.2636864,2014
99658641366,Callum Parker,81100138830,Martin Tomitsch,10.1145/2636240.2636864,2014
81100138830,Martin Tomitsch,81100138830,Martin Tomitsch,10.1145/2636240.2636864,2014
99658641418,Alireza Rezaeian,99658641418,Alireza Rezaeian,10.1145/2636240.2636869,2014
99658641418,Alireza Rezaeian,81100611794,Jared Donovan,10.1145/2636240.2636869,2014
81100611794,Jared Donovan,81100611794,Jared Donovan,10.1145/2636240.2636869,2014
99658642936,P K S Udana,99658642936,P K S Udana,10.1145/2636240.2636876,2014
99658642936,P K S Udana,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636876,2014
81100553482,Anuja T Dharmaratne,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636876,2014
99658639255,Fumie Banba,99658639255,Fumie Banba,10.1145/2636240.2636877,2014
99658639255,Fumie Banba,81100329777,Takayuki Itoh,10.1145/2636240.2636877,2014
99658639255,Fumie Banba,81492654998,Naruhito Toyoda,10.1145/2636240.2636877,2014
99658639255,Fumie Banba,99658641213,Hitomi Otaka,10.1145/2636240.2636877,2014
81100329777,Takayuki Itoh,81100329777,Takayuki Itoh,10.1145/2636240.2636877,2014
81100329777,Takayuki Itoh,81492654998,Naruhito Toyoda,10.1145/2636240.2636877,2014
81100329777,Takayuki Itoh,99658641213,Hitomi Otaka,10.1145/2636240.2636877,2014
81492654998,Naruhito Toyoda,81492654998,Naruhito Toyoda,10.1145/2636240.2636877,2014
81492654998,Naruhito Toyoda,99658641213,Hitomi Otaka,10.1145/2636240.2636877,2014
99658641213,Hitomi Otaka,99658641213,Hitomi Otaka,10.1145/2636240.2636877,2014
99659429762,K K Nisha,99659429762,K K Nisha,10.1145/2636240.2636878,2014
99659429762,K K Nisha,99658641805,H R Pruthvi,10.1145/2636240.2636878,2014
99659429762,K K Nisha,99658639725,Shwetha N Hadimani,10.1145/2636240.2636878,2014
99659429762,K K Nisha,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636878,2014
99659429762,K K Nisha,99658639596,T S Ashwin,10.1145/2636240.2636878,2014
99659429762,K K Nisha,99658641888,Shridhar G Domanal,10.1145/2636240.2636878,2014
99658641805,H R Pruthvi,99658641805,H R Pruthvi,10.1145/2636240.2636878,2014
99658641805,H R Pruthvi,99658639725,Shwetha N Hadimani,10.1145/2636240.2636878,2014
99658641805,H R Pruthvi,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636878,2014
99658641805,H R Pruthvi,99658639596,T S Ashwin,10.1145/2636240.2636878,2014
99658641805,H R Pruthvi,99658641888,Shridhar G Domanal,10.1145/2636240.2636878,2014
99658639725,Shwetha N Hadimani,99658639725,Shwetha N Hadimani,10.1145/2636240.2636878,2014
99658639725,Shwetha N Hadimani,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636878,2014
99658639725,Shwetha N Hadimani,99658639596,T S Ashwin,10.1145/2636240.2636878,2014
99658639725,Shwetha N Hadimani,99658641888,Shridhar G Domanal,10.1145/2636240.2636878,2014
81481646797,Geereddy Ram Mohana Reddy,81481646797,Geereddy Ram Mohana Reddy,10.1145/2636240.2636878,2014
81481646797,Geereddy Ram Mohana Reddy,99658639596,T S Ashwin,10.1145/2636240.2636878,2014
81481646797,Geereddy Ram Mohana Reddy,99658641888,Shridhar G Domanal,10.1145/2636240.2636878,2014
99658639596,T S Ashwin,99658639596,T S Ashwin,10.1145/2636240.2636878,2014
99658639596,T S Ashwin,99658641888,Shridhar G Domanal,10.1145/2636240.2636878,2014
99658641888,Shridhar G Domanal,99658641888,Shridhar G Domanal,10.1145/2636240.2636878,2014
99658638639,Madhawa Gunasekara,99658638639,Madhawa Gunasekara,10.1145/2636240.2636875,2014
99658638639,Madhawa Gunasekara,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636875,2014
99658638639,Madhawa Gunasekara,81502806530,Damitha Sandaruwan,10.1145/2636240.2636875,2014
81100553482,Anuja T Dharmaratne,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636875,2014
81100553482,Anuja T Dharmaratne,81502806530,Damitha Sandaruwan,10.1145/2636240.2636875,2014
81502806530,Damitha Sandaruwan,81502806530,Damitha Sandaruwan,10.1145/2636240.2636875,2014
99658641797,Hirantha Weerarathna,99658641797,Hirantha Weerarathna,10.1145/2636240.2636874,2014
99658641797,Hirantha Weerarathna,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636874,2014
81100553482,Anuja T Dharmaratne,81100553482,Anuja T Dharmaratne,10.1145/2636240.2636874,2014
99658640964,Hiroki Fujita,99658640964,Hiroki Fujita,10.1145/2636240.2636872,2014
99658640964,Hiroki Fujita,99658639441,Yoshio Nakashima,10.1145/2636240.2636872,2014
99658640964,Hiroki Fujita,99658639630,Mamoru Takamatsu,10.1145/2636240.2636872,2014
99658639441,Yoshio Nakashima,99658639441,Yoshio Nakashima,10.1145/2636240.2636872,2014
99658639441,Yoshio Nakashima,99658639630,Mamoru Takamatsu,10.1145/2636240.2636872,2014
99658639630,Mamoru Takamatsu,99658639630,Mamoru Takamatsu,10.1145/2636240.2636872,2014
81440621162,Daniel Filonik,81440621162,Daniel Filonik,10.1145/2636240.2636873,2014
81440621162,Daniel Filonik,81100268335,Markus Rittenbruch,10.1145/2636240.2636873,2014
81440621162,Daniel Filonik,81342494632,Professor Marcus Foth,10.1145/2636240.2636873,2014
81100268335,Markus Rittenbruch,81100268335,Markus Rittenbruch,10.1145/2636240.2636873,2014
81100268335,Markus Rittenbruch,81342494632,Professor Marcus Foth,10.1145/2636240.2636873,2014
81342494632,Professor Marcus Foth,81342494632,Professor Marcus Foth,10.1145/2636240.2636873,2014
81100425686,Paolo Bottoni,81100425686,Paolo Bottoni,10.1145/2493102.2493103,2013
81100425686,Paolo Bottoni,81350572984,Kamen D Kanev,10.1145/2493102.2493103,2013
81100425686,Paolo Bottoni,81100503196,Nikolay N Mirenkov,10.1145/2493102.2493103,2013
81350572984,Kamen D Kanev,81350572984,Kamen D Kanev,10.1145/2493102.2493103,2013
81350572984,Kamen D Kanev,81100503196,Nikolay N Mirenkov,10.1145/2493102.2493103,2013
81100503196,Nikolay N Mirenkov,81100503196,Nikolay N Mirenkov,10.1145/2493102.2493103,2013
81552904056,Lei Ren,81552904056,Lei Ren,10.1145/2493102.2493104,2013
81552904056,Lei Ren,99660111829,Jin Cui,10.1145/2493102.2493104,2013
81552904056,Lei Ren,81470647228,Yi Du,10.1145/2493102.2493104,2013
81552904056,Lei Ren,81100172122,Guozhong Dai,10.1145/2493102.2493104,2013
99660111829,Jin Cui,99660111829,Jin Cui,10.1145/2493102.2493104,2013
99660111829,Jin Cui,81470647228,Yi Du,10.1145/2493102.2493104,2013
99660111829,Jin Cui,81100172122,Guozhong Dai,10.1145/2493102.2493104,2013
81470647228,Yi Du,81470647228,Yi Du,10.1145/2493102.2493104,2013
81470647228,Yi Du,81100172122,Guozhong Dai,10.1145/2493102.2493104,2013
81100172122,Guozhong Dai,81100172122,Guozhong Dai,10.1145/2493102.2493104,2013
81100475245,Vincenzo Deufemia,81100475245,Vincenzo Deufemia,10.1145/2493102.2493105,2013
81100475245,Vincenzo Deufemia,82459248057,Christopher D'Souza,10.1145/2493102.2493105,2013
81100475245,Vincenzo Deufemia,81100317930,Athula Ginige,10.1145/2493102.2493105,2013
82459248057,Christopher D'Souza,82459248057,Christopher D'Souza,10.1145/2493102.2493105,2013
82459248057,Christopher D'Souza,81100317930,Athula Ginige,10.1145/2493102.2493105,2013
81100317930,Athula Ginige,81100317930,Athula Ginige,10.1145/2493102.2493105,2013
81479657628,Haifeng Li,81479657628,Haifeng Li,10.1145/2493102.2493106,2013
81479657628,Haifeng Li,82459167457,Dayi Yang,10.1145/2493102.2493106,2013
81479657628,Haifeng Li,82459085757,Yangyang Fu,10.1145/2493102.2493106,2013
81479657628,Haifeng Li,82458947557,Hujie Huang,10.1145/2493102.2493106,2013
81479657628,Haifeng Li,82458827157,Hongyuan Fang,10.1145/2493102.2493106,2013
82459167457,Dayi Yang,82459167457,Dayi Yang,10.1145/2493102.2493106,2013
82459167457,Dayi Yang,82459085757,Yangyang Fu,10.1145/2493102.2493106,2013
82459167457,Dayi Yang,82458947557,Hujie Huang,10.1145/2493102.2493106,2013
82459167457,Dayi Yang,82458827157,Hongyuan Fang,10.1145/2493102.2493106,2013
82459085757,Yangyang Fu,82459085757,Yangyang Fu,10.1145/2493102.2493106,2013
82459085757,Yangyang Fu,82458947557,Hujie Huang,10.1145/2493102.2493106,2013
82459085757,Yangyang Fu,82458827157,Hongyuan Fang,10.1145/2493102.2493106,2013
82458947557,Hujie Huang,82458947557,Hujie Huang,10.1145/2493102.2493106,2013
82458947557,Hujie Huang,82458827157,Hongyuan Fang,10.1145/2493102.2493106,2013
82458827157,Hongyuan Fang,82458827157,Hongyuan Fang,10.1145/2493102.2493106,2013
81466644873,Mofei Song,81466644873,Mofei Song,10.1145/2493102.2493107,2013
81466644873,Mofei Song,82458781457,Feiqian Zhang,10.1145/2493102.2493107,2013
81466644873,Mofei Song,81375607623,Zhengxing Sun,10.1145/2493102.2493107,2013
81466644873,Mofei Song,81408596522,Yan Zhang,10.1145/2493102.2493107,2013
82458781457,Feiqian Zhang,82458781457,Feiqian Zhang,10.1145/2493102.2493107,2013
82458781457,Feiqian Zhang,81375607623,Zhengxing Sun,10.1145/2493102.2493107,2013
82458781457,Feiqian Zhang,81408596522,Yan Zhang,10.1145/2493102.2493107,2013
81375607623,Zhengxing Sun,81375607623,Zhengxing Sun,10.1145/2493102.2493107,2013
81375607623,Zhengxing Sun,81408596522,Yan Zhang,10.1145/2493102.2493107,2013
81408596522,Yan Zhang,81408596522,Yan Zhang,10.1145/2493102.2493107,2013
84460499457,Quan Li,84460499457,Quan Li,10.1145/2493102.2493108,2013
84460499457,Quan Li,81100337801,Huamin Qu,10.1145/2493102.2493108,2013
84460499457,Quan Li,81550069356,Li Chen,10.1145/2493102.2493108,2013
84460499457,Quan Li,82459274457,Robert Wang,10.1145/2493102.2493108,2013
84460499457,Quan Li,81350568307,Jun-Hai Yong,10.1145/2493102.2493108,2013
84460499457,Quan Li,82458816557,Detan Si,10.1145/2493102.2493108,2013
81100337801,Huamin Qu,81100337801,Huamin Qu,10.1145/2493102.2493108,2013
81100337801,Huamin Qu,81550069356,Li Chen,10.1145/2493102.2493108,2013
81100337801,Huamin Qu,82459274457,Robert Wang,10.1145/2493102.2493108,2013
81100337801,Huamin Qu,81350568307,Jun-Hai Yong,10.1145/2493102.2493108,2013
81100337801,Huamin Qu,82458816557,Detan Si,10.1145/2493102.2493108,2013
81550069356,Li Chen,81550069356,Li Chen,10.1145/2493102.2493108,2013
81550069356,Li Chen,82459274457,Robert Wang,10.1145/2493102.2493108,2013
81550069356,Li Chen,81350568307,Jun-Hai Yong,10.1145/2493102.2493108,2013
81550069356,Li Chen,82458816557,Detan Si,10.1145/2493102.2493108,2013
82459274457,Robert Wang,82459274457,Robert Wang,10.1145/2493102.2493108,2013
82459274457,Robert Wang,81350568307,Jun-Hai Yong,10.1145/2493102.2493108,2013
82459274457,Robert Wang,82458816557,Detan Si,10.1145/2493102.2493108,2013
81350568307,Jun-Hai Yong,81350568307,Jun-Hai Yong,10.1145/2493102.2493108,2013
81350568307,Jun-Hai Yong,82458816557,Detan Si,10.1145/2493102.2493108,2013
82458816557,Detan Si,82458816557,Detan Si,10.1145/2493102.2493108,2013
81472652484,Abhishek P Chhetri,81472652484,Abhishek P Chhetri,10.1145/2493102.2493109,2013
81472652484,Abhishek P Chhetri,81350576955,K. Zhang,10.1145/2493102.2493109,2013
81472652484,Abhishek P Chhetri,99659528788,Eakta Jain,10.1145/2493102.2493109,2013
81350576955,K. Zhang,81350576955,K. Zhang,10.1145/2493102.2493109,2013
81350576955,K. Zhang,99659528788,Eakta Jain,10.1145/2493102.2493109,2013
99659528788,Eakta Jain,99659528788,Eakta Jain,10.1145/2493102.2493109,2013
82459080257,Chenghai Zhang,82459080257,Chenghai Zhang,10.1145/2493102.2493110,2013
82459080257,Chenghai Zhang,81549102456,Yuhua Liu,10.1145/2493102.2493110,2013
82459080257,Chenghai Zhang,81100220966,Changbo Wang,10.1145/2493102.2493110,2013
81549102456,Yuhua Liu,81549102456,Yuhua Liu,10.1145/2493102.2493110,2013
81549102456,Yuhua Liu,81100220966,Changbo Wang,10.1145/2493102.2493110,2013
81100220966,Changbo Wang,81100220966,Changbo Wang,10.1145/2493102.2493110,2013
81549398556,Zaijia Liu,81549398556,Zaijia Liu,10.1145/2493102.2493111,2013
81549398556,Zaijia Liu,81416606402,Xianjunsam Zheng,10.1145/2493102.2493111,2013
81549398556,Zaijia Liu,82458982257,Mingyang Wu,10.1145/2493102.2493111,2013
81549398556,Zaijia Liu,82458977257,Rui Dong,10.1145/2493102.2493111,2013
81549398556,Zaijia Liu,81549374356,Kaiping Peng,10.1145/2493102.2493111,2013
